999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	0.70	0.70	-0.40	0.70
999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	0.70	0.70	0.70	0.70
999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	-0.40	0.70	0.70	0.70
999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	0.70	0.70	0.70	0.00
999999	999999	999999	999999	999999	999999	999999	999999	-0.00	-0.00	-1.10	-0.00	999999	999999	999999	999999
999999	999999	999999	999999	999999	999999	999999	999999	-0.00	-0.00	-0.00	-0.00	999999	999999	999999	999999
999999	999999	999999	999999	999999	999999	999999	999999	-1.10	-0.00	-0.00	-0.00	999999	999999	999999	999999
999999	999999	999999	999999	999999	999999	999999	999999	-0.00	-0.00	-0.00	-0.70	999999	999999	999999	999999
999999	999999	999999	999999	-0.00	-0.00	-1.10	-0.00	999999	999999	999999	999999	0.70	0.70	-0.40	0.70
999999	999999	999999	999999	-0.00	-0.00	-0.00	-0.00	999999	999999	999999	999999	0.70	0.70	0.70	0.70
999999	999999	999999	999999	-1.10	-0.00	-0.00	-0.00	999999	999999	999999	999999	-0.40	0.70	0.70	0.70
999999	999999	999999	999999	-0.00	-0.00	-0.00	-0.70	999999	999999	999999	999999	0.70	0.70	0.70	0.00
0.70	0.70	-0.40	0.70	999999	999999	999999	999999	0.70	0.70	-0.40	0.70	999999	999999	999999	999999
0.70	0.70	0.70	0.70	999999	999999	999999	999999	0.70	0.70	0.70	0.70	999999	999999	999999	999999
-0.40	0.70	0.70	0.70	999999	999999	999999	999999	-0.40	0.70	0.70	0.70	999999	999999	999999	999999
0.70	0.70	0.70	0.00	999999	999999	999999	999999	0.70	0.70	0.70	0.00	999999	999999	999999	999999
