999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	-0.80	-0.50	-0.80	-0.60
999999	999999	999999	999999	999999	999999	999999	999999	-1.70	-0.80	-1.70	-1.20	999999	999999	999999	999999
999999	999999	999999	999999	-1.10	-0.40	-1.30	-0.60	999999	999999	999999	999999	-0.80	-0.50	-0.80	-0.60
-0.70	-0.10	-0.70	-0.10	999999	999999	999999	999999	-0.70	-0.10	-0.70	-0.10	999999	999999	999999	999999
999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	-0.30	-0.10	-0.20	-0.20
999999	999999	999999	999999	999999	999999	999999	999999	-0.20	-0.30	-0.00	-0.00	999999	999999	999999	999999
999999	999999	999999	999999	-0.50	-0.30	-0.20	-0.10	999999	999999	999999	999999	-0.30	-0.10	-0.20	-0.20
-0.30	-0.30	-0.40	-0.20	999999	999999	999999	999999	-0.30	-0.30	-0.40	-0.20	999999	999999	999999	999999
